id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,name,retweet_count,text,tweet_created,tweet_id,tweet_location,user_timezone
12373,Donald Trump,1,Yes,1,Neutral,0.7027,None of the above,1,Kassandra_Troy,0,Donald Trump &amp; Hillary Clinton deserve each other. I guess if the parties nominate these 2 phonies then America deserves them too #GOPDebate,,6.30E+17,,Mountain Time (US & Canada)
12695,No candidate mentioned,1,No,1,Negative,0.7017,None of the above,0.6437,Melabell,0,RT @proginosko: Prediction: in the final #GOPDebate Donald Trump will tear off his #MissionImpossible mask to reveal a smirking Jon Stewart.,07-08-2015 09:49,6.30E+17,"Upper East Side, Manhattan",Eastern Time (US & Canada)
14786,No candidate mentioned,1,No,1,Positive,0.6739,None of the above,1,NomadicHousecat,0,@GovMikeHuckabee Was fantastic in the debate.  On to the White House!  #imwithhuck #GOPDebate #th16 https://t.co/MyElASNpnb,07-08-2015 09:43,6.30E+17,"The Neverhood, WA",Pacific Time (US & Canada)
12759,Rand Paul,1,Yes,1,Negative,0.6629,None of the above,1,ScorpionsPriest,5,"â€œ@GovMikeHuckabee: Luntz: ""As the lines go up, they almost reach 100. It almost never happens in the dial research we do."" #GOPDebate rigged",07-08-2015 09:48,6.30E+17,"Dana Point, CA",Pacific Time (US & Canada)
619,No candidate mentioned,1,No,1,Negative,1,None of the above,1,RedRoadRail,11,"This literally couldn't be more true for me. ""I Watched the #GOPDebate &amp; All I Got Was a Lousy Hangover"" http://t.co/cxch7Xxq1V @robinmarty",07-08-2015 09:49,6.30E+17,probs rehearsal ,Pacific Time (US & Canada)
5169,Donald Trump,0.4265,Yes,0.6531,Negative,0.6531,None of the above,0.4265,sealywilly,918,"RT @JohnKasich: Hey @RealDonaldTrump, if you're still looking to chip in, check out http://t.co/dy8KnZ122T

#GOPDebate",07-08-2015 09:49,6.30E+17,Planet Earth,
4042,Jeb Bush,1,Yes,1,Positive,1,None of the above,1,ConnieHair,13,RT @MelissaGracey: Credit for this joke goes to someone else but it is funny! #GOPDebate http://t.co/iCreDSSplR,07-08-2015 09:45,6.30E+17,AL,Central Time (US & Canada)
14225,Jeb Bush,1,No,1,Negative,0.6867,None of the above,0.6627,coachrogers4,23,"RT @palmaceiahome1: Caller on the Rush Limbaugh show:""I have lost all respect for Fox News."" #FoxNews #GOPDebate",07-08-2015 09:48,6.30E+17,,
4837,No candidate mentioned,1,No,1,Neutral,0.7024,None of the above,1,RonBasler1,1,RT @CBSLAElsa: One of our producers spied me in the newsroom indulging in tonight's #GOPDebate. He said I was his #newsnerd ðŸ‘“ http://t.co/râ€¦,,6.30E+17,"Bi-Coastal, U.S.A",
6557,No candidate mentioned,1,Yes,1,Negative,1,None of the above,1,lupo4cl2,207,RT @zellieimani: What people saw in person vs what we saw on tv. #GOPDebate http://t.co/QlGsXRH5Hw,07-08-2015 09:50,6.30E+17,"Chattanooga, TN",Eastern Time (US & Canada)
5581,Mike Huckabee,1,No,1,Positive,1,None of the above,0.7222,t2gunner,304,RT @TeamMarco: Marco nailed it on abortion. We must protect life. #GOPDebate http://t.co/Nn6S7dO22J,07-08-2015 09:45,6.30E+17,S.W. Chicago suburbs,Central Time (US & Canada)
6674,No candidate mentioned,1,No,1,Negative,1,FOX News or Moderators,1,alexandraheuser,0,RT @BHowl_: How come there's no talk about climate change? Has anyone here even seen California right now? #GOPDebate #DebateWithBernie,07-08-2015 09:49,6.30E+17,,Eastern Time (US & Canada)
13632,No candidate mentioned,1,Yes,1,Neutral,0.7024,None of the above,1,dustysandyroads,3847,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates,,6.30E+17,,Eastern Time (US & Canada)
6099,Marco Rubio,0.4535,Yes,0.6734,Neutral,0.6734,LGBT issues,0.4535,seedywumps,9,"RT @GovernorPerry: .@GovernorPerry's ""On Fire"" Debate Performance https://t.co/aRmJN6vwPG #GOPDebate #Perry2016 #tcot",,6.30E+17,"Austin, Texas",
14508,Donald Trump,1,No,1,Positive,0.6882,None of the above,1,absabella,279,"RT @megynkelly: .@ChrisStirewalt: Big moments were @RandPaul vs. @ChrisChristie, and @realDonaldTrump reaction to women question. #KellyFilâ€¦",07-08-2015 09:46,6.30E+17,Chicago,Central Time (US & Canada)
3705,Donald Trump,1,No,1,Negative,1,Women's Issues (not abortion though),1,MrsKenagy,1,"RT @MikeDrucker: ""Ronald Reagan never had an abortion with ISIS and WOMEN DON'T NEED THEM EITHER!"" - Basically everyone tonight #GOPDebate",07-08-2015 09:49,6.30E+17,,Eastern Time (US & Canada)
2863,No candidate mentioned,1,Yes,1,Positive,1,Women's Issues (not abortion though),1,JillMillerZimon,0,@RealBenCarson @DrBenCarson2016 #GOPDebate I loved this quote and how true it is!!! http://t.co/9SBG2rXkVO,07-08-2015 09:42,6.30E+17,.... ranchin' in central #TX ,Mountain Time (US & Canada)
13117,No candidate mentioned,1,Yes,1,Positive,0.3636,None of the above,1,NanaOxford,566,"RT @sallykohn: I think @megynkelly won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base. 

#Meâ€¦",07-08-2015 09:44,6.30E+17,"washington, dc",Eastern Time (US & Canada)
14110,No candidate mentioned,1,No,1,Negative,1,None of the above,1,SydneyBrown2112,4,"RT @BenJamminWalker: Under no circumstances should 10 men dictate abortion rights to women. It's the 21st Century, we are better than that.â€¦",07-08-2015 09:49,6.30E+17,TX USA! î”Œ,Central Time (US & Canada)
4400,No candidate mentioned,0.4853,Yes,0.6966,Positive,0.6966,FOX News or Moderators,0.4853,youthgirlpower,0,"@OutnumberedFNC my wife never heard of rubio, huckabee or cruz.  Loved all 3.  8 yrs ago she was a Hillary supporter.Not anymore #GOPDebate",07-08-2015 09:41,6.30E+17,North Carolina,Eastern Time (US & Canada)
4134,Donald Trump,0.4123,No,0.6421,Positive,0.6421,Jobs and Economy,0.4123,eangiesc2014,10,Amazing! Marco Rubio schools @ChrisCuomo on when life begins: https://t.co/PrKLk6X4Ji #ProLife #GOPDebate #TCOT,07-08-2015 09:44,6.30E+17,India,Mumbai
76,No candidate mentioned,0.4536,No,0.6735,Neutral,0.6735,Religion,0.4536,JoshL78,233,RT @patriotmom61: THIS --&gt; Rick Santorum Says Gay Marriage Has No Constitutional Basis https://t.co/mauVIFy6oh #GOPDebate #FoxDebate #tcot â€¦,,6.30E+17,,Quito
7067,Ted Cruz,1,Yes,1,Positive,1,None of the above,1,EscapeVelo,5,"Donald is my hero. 
 #GOPDebate http://t.co/9ZZFLChJQO",07-08-2015 09:45,6.30E+17,â™° #WeAreN â™°,Pacific Time (US & Canada)
4336,No candidate mentioned,1,Yes,1,Positive,0.6372,None of the above,1,CindyTreadway,12,RT @MartinOMalley: We must rein in Wall Street. I call on every candidate to commit to these four principles. #WWOMD #GOPdebate http://t.coâ€¦,07-08-2015 09:42,6.30E+17,"Austin, Tejas",
5222,No candidate mentioned,1,Yes,1,Negative,0.6739,None of the above,1,summer0655,1,"RT @XLNB: Black people, if you need anymore indication why Republicans hate us. Peep this. #GOPDebate http://t.co/Bh0ChsY5Eh",07-08-2015 09:48,6.30E+17,,Central Time (US & Canada)
2532,No candidate mentioned,1,Yes,1,Positive,1,None of the above,1,lawrenxe17,0,"@USFree4life I thought @seanhannity had the best post #GOPDebate interviews of the night, gave them all a chance 2straighten their position.",07-08-2015 09:45,6.30E+17,"Wauwatosa, WI",Central Time (US & Canada)
6109,No candidate mentioned,1,No,1,Neutral,0.6557,None of the above,1,KristenLuciano1,156,"@Bipartisanism Well, technically we didn't, but the Supreme Court said we did.  #GOPDebate",,6.30E+17,USA,Eastern Time (US & Canada)
4297,Donald Trump,1,No,1,Positive,1,FOX News or Moderators,0.6801,loraynelove,0,Chris Christie seems pretty chill. #GOPDebate,07-08-2015 09:43,6.30E+17,"Garden Grove, Ca",
3612,No candidate mentioned,0.4247,No,0.6517,Negative,0.6517,None of the above,0.4247,RT0787,0,#GOPDebate @FoxNews @realDonaldTrump  in1996 you called @billclinton a two timing slut.  Do you stand by that statement!?,07-08-2015 09:49,6.30E+17,"Houston, Texas",Central Time (US & Canada)
13175,No candidate mentioned,1,No,1,Positive,0.6388,Religion,0.659,evankbremer,424,"Yay, social issues next!!! #GOPDebate",07-08-2015 09:44,6.30E+17,,
14100,No candidate mentioned,0.4162,No,0.6452,Negative,0.3333,None of the above,0.4162,LordWhatAMess,0,"RT @NancyLeeGrahn: The cheers from #GOPDebate  audience afterTrump defiantly named @Rosie as the woman he called ""Fat Pig"" were the voices â€¦",07-08-2015 09:49,6.30E+17,,
5211,No candidate mentioned,1,Yes,1,Negative,0.6989,None of the above,1,thehighstinkin,3,RT @zellieimani: What people saw in person vs what we saw on tv. #GOPDebate http://t.co/QlGsXRH5Hw,07-08-2015 09:48,6.30E+17,Massachusetts,
4534,No candidate mentioned,1,Yes,1,Neutral,1,None of the above,1,audreyspizza,0,#GOPDebate in one picture http://t.co/WMmucJUqJu,,6.30E+17,European Union,Bratislava
14353,No candidate mentioned,1,No,1,Negative,1,None of the above,1,Swearengen95,0,"RT @TheFriddle: Trump: Mexico!!!

Rubio: Majority of illegals aren't Mexican.

That's what grandstanding vs understanding real issue looks â€¦",07-08-2015 09:47,6.30E+17,,
11007,Ben Carson,1,No,1,Negative,0.6939,None of the above,1,samanthabynum,0,RT @johncardillo: Guess who had most speaking time at the #GOPDebate. @FoxNews moderators with 31.7% of time. http://t.co/2WSUT0c0Lx,07-08-2015 09:50,6.30E+17,"San Antonio, Texas",Eastern Time (US & Canada)
9678,Donald Trump,1,Yes,1,Negative,0.6774,FOX News or Moderators,1,SherSpooner,0,#GOPDebate @FoxNews @realDonaldTrump  in1996 you called @billclinton a two timing slut.  Do you stand by that statement!?,07-08-2015 09:49,6.30E+17,DC - MD - IL - IA,Central Time (US & Canada)
9346,No candidate mentioned,1,No,1,Neutral,0.6196,None of the above,1,evil0men,55,RT @kvxrdashian: when you leave the Republican Party and become a Democrat. #GOPDebate http://t.co/XrmlHwo1NV,,6.30E+17,"Brooklyn, NY",Quito
7374,No candidate mentioned,1,No,1,Positive,0.6735,None of the above,1,IamLeoBitches,0,RT @JennHohman: After #GOPDebate He's on top!  Go @RealBenCarson Go!!  #FoxNews and  @megynkelly keep Ben on the air! http://t.co/DgGlgoNasd,07-08-2015 09:42,6.30E+17,#CummingGA,Eastern Time (US & Canada)
11660,Donald Trump,1,Yes,1,Positive,0.6413,Immigration,0.3587,TSFearadaigh,2,RT @guypbenson: I predicted big ratings for Fox's #GOPDebate. I did not expect they'd be this big... http://t.co/IJseDrcUlZ,07-08-2015 09:44,6.30E+17,"Milwaukee, Wisconsin",
10866,No candidate mentioned,1,Yes,1,Neutral,1,None of the above,1,gleason_danny,347,RT @jordanbartel: Rodney the Ocean City Lifeguard for president! #GOPDebate,,6.30E+17,TEXAS is the greatest state,Central Time (US & Canada)
3684,No candidate mentioned,0.4218,No,0.6495,Negative,0.6495,FOX News or Moderators,0.4218,theAlexHanson,0,"RT @realDonaldTrump: ""@FrankLuntz: I'm getting a lot of @MegynKelly hatemail tonight. ðŸ˜† #GOPDebate"" She is totally overrated and angry. Sheâ€¦",07-08-2015 09:49,6.30E+17,"Arizona, USA",Pacific Time (US & Canada)
14569,No candidate mentioned,0.2222,Yes,0.6667,Positive,0.3333,Women's Issues (not abortion though),0.2222,SNIPER1776,0,"RT @GovMikeHuckabee: .@FredBarnes, @weeklystandard: ""Mike Huckabee was the star of the Luntz focus group show. When he spoke, the feedback â€¦",07-08-2015 09:45,6.30E+17,,
12052,Rand Paul,0.67,Yes,1,Neutral,0.6397,Women's Issues (not abortion though),0.6397,WorldWarJess,78,"RT @TheBaxterBean: Rubio Budget Raises MiddleClass Taxes, Adds $4.5T Deficit, Cuts InvestmentTax To $0 http://t.co/9S9NuVSAf7 #GOPDebate htâ€¦",,6.30E+17,Fort Worth,New Delhi
6587,Jeb Bush,0.4444,No,0.6667,Negative,0.3556,None of the above,0.4444,ThatRoadLife,0,RT @Daenerys: Listening to the #GOPDebate like http://t.co/3JrCuQdAFu,07-08-2015 09:50,6.30E+17,,
9849,No candidate mentioned,1,No,1,Negative,0.6767,Jobs and Economy,0.6825,SeaBassThePhish,1,"RT @daveweigel: I believe that the phrase ""If I am the nominee, I will not run as an independent"" was uttered. #GOPDebate",07-08-2015 09:47,6.30E+17,Republic of Texas,Central Time (US & Canada)
12404,Donald Trump,0.6921,Yes,1,Neutral,1,FOX News or Moderators,1,JCArgentum,310,"Really, the only people who seem upset with @BretBaier &amp; @megynkelly &amp; FOX are the people who backed Trump. #GOPDebate",,6.30E+17,"San Marino, California",Pacific Time (US & Canada)
4632,No candidate mentioned,1,No,1,Neutral,0.7024,None of the above,1,dustysandyroads,3847,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates,,6.30E+17,,Eastern Time (US & Canada)
2404,No candidate mentioned,1,No,1,Negative,0.7021,Abortion,0.7021,Living400lbs,47,"RT @JillBidenVeep: I hate the phrase ""I just can't"" but I'm pretty close to feeling that way about this God question. #GOPDebate",07-08-2015 09:47,6.30E+17,"South Carolina, USA",
4635,No candidate mentioned,1,Yes,1,Neutral,1,Abortion,1,jcmarder,0,hadiyah: So when do we get to police brutality and black lives? I bet Ben Carson gets that question. That's IF they even ask it. #GOPDebate,,6.30E+17,,Central Time (US & Canada)
346,No candidate mentioned,1,No,1,Neutral,0.6196,None of the above,1,evil0men,55,RT @kvxrdashian: when you leave the Republican Party and become a Democrat. #GOPDebate http://t.co/XrmlHwo1NV,,6.30E+17,"Brooklyn, NY",Quito
2089,Donald Trump,1,Yes,1,Negative,0.6848,None of the above,1,ThatRoadLife,0,RT @pfikac: .@JebBush 'We are on the verge of the greatest time to be alive in this world but Washington is holding us back' #mysa #txlege â€¦,07-08-2015 09:50,6.30E+17,,
9631,No candidate mentioned,0.4602,Yes,0.6784,Negative,0.4602,FOX News or Moderators,0.4602,Pornitics,319,"RT @SnarkyDemo: What did the #GOPDebate teach us about a future President Trump?  America probably wonâ€™t be safe, except if weâ€™re attacked â€¦",07-08-2015 09:49,6.30E+17,Georgia,Eastern Time (US & Canada)
549,Ted Cruz,1,No,1,Negative,0.6829,None of the above,0.6829,AnnaKarinMajer,578,"RT @lolhayley: ""The purpose of the military is to kill people and break things."" - something an actual man running for president just said â€¦",07-08-2015 09:50,6.30E+17,,
6115,John Kasich,0.678,Yes,1,Neutral,0.6615,Jobs and Economy,1,kevinburger72,73,"If you're sick of #GOPDebate analysis, wait until Sunday night when @iamjohnoliver and @LastWeekTonight are locks to make us all LOL.",,6.30E+17,Arizona,Arizona
7404,No candidate mentioned,1,Yes,1,Positive,1,Jobs and Economy,1,leftnotright,12,RT @Dee_Snuts_R4E10: @realDonaldTrump just won on @seanhannity by saying he'd put hillary in jail bc they destroyed Petraeus for much less.â€¦,07-08-2015 09:41,6.30E+17,pa usa,
3998,No candidate mentioned,1,No,1,Negative,1,None of the above,1,Jordan_p34,5,"I mean, why should it matter if the questions were unfair? You didn't bother answering them anyway @realDonaldTrump #GOPDebate",07-08-2015 09:46,6.30E+17,,Eastern Time (US & Canada)
13710,Jeb Bush,0.4413,Yes,0.6643,Neutral,0.3517,None of the above,0.2336,ceg1258,1,RT @indranibala: Chris Christie currently using this case to bolster his campaign for presidency. #GOPDebate https://t.co/YGMULdG8N2,,6.30E+17,191 Throckmorton St. Freehold,
13153,Scott Walker,1,Yes,1,Positive,1,None of the above,0.6559,BrittRic,39,"I was pretty impressed by Rubio, Kasich, and Cruz in the primetime debate last night. #GOPDebate",07-08-2015 09:44,6.30E+17,,Atlantic Time (Canada)
1550,Mike Huckabee,1,No,1,Neutral,0.6458,None of the above,0.6762,Matthew8News,0,"RT @pattonoswalt: ""Have any of you received a word from God?"" = ""Are any of you soup-sandwich crazy?"" #GOPDebate",,6.30E+17,,
9223,Donald Trump,0.4736,No,0.6882,Neutral,0.6882,None of the above,0.4736,Clever_Otter,0,"RT @MolonLabe1776us: This is how last night should have looked...
@megynkelly @BretBaier #GOPDebate #TCOT @realDonaldTrump http://t.co/K2TKâ€¦",,6.30E+17,,Central Time (US & Canada)
1963,Donald Trump,1,Yes,1,Neutral,0.6941,FOX News or Moderators,0.6941,CaptainDoone,1,RT @2DOPEANTIBHVR: Politics of the stomach #GOPDebate,,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
12696,No candidate mentioned,0.5057,Yes,0.7111,Negative,0.3556,None of the above,0.5057,_captainhookz,19,RT @kesgardner: Ted Cruz is angling himself to be a slightly less loony version of Donald Trump. #GOPDebate,07-08-2015 09:49,6.30E+17,"ÃœT: 10.16471,-64.682618",Caracas
11319,No candidate mentioned,1,Yes,1,Negative,1,None of the above,1,AnitaFinlay,0,"So, it's official; the GOP 2016 Platform is less abortion, more war. That's it. That's what they are after. #GOPDebate #Priorities",07-08-2015 09:47,6.30E+17,"Worcester/Manchester, UK",London
267,Marco Rubio,0.4123,No,0.6421,Neutral,0.3263,None of the above,0.4123,SteegVan,14,"#GOPDebate One critique: Not a debate as much as a ""get to know your candidates."" One Q per all the big problems in the world. Dissatisfying",,6.30E+17,,Eastern Time (US & Canada)
3867,Rand Paul,0.4123,No,0.6421,Negative,0.3263,None of the above,0.4123,WBBIIISRA,0,"RT @thesuperficial: ""Hey, guys. Women are allowed to vote.""
""WHAT?""
""That's impossible!""
""Build a wall around their uterus!""
""Ronald Reaganâ€¦",07-08-2015 09:47,6.30E+17,Avondale,
3455,John Kasich,1,No,1,Neutral,0.3646,None of the above,0.6354,kevinburger72,63,â€œ@HillaryClinton: Missing Jon Stewart already. #GOPdebate #JonVoyage -Hâ€. THIS @johnfmiddleton,,6.30E+17,,America/Los_Angeles
3719,No candidate mentioned,1,No,1,Negative,0.6914,None of the above,1,abytw,237,"RT @SnarkyDemo: What did the #GOPDebate teach us about a future President Trump?  America probably wonâ€™t be safe, except if weâ€™re attacked â€¦",07-08-2015 09:48,6.30E+17,,Eastern Time (US & Canada)
1960,No candidate mentioned,1,No,1,Neutral,1,None of the above,1,jojo21,37,Multiple shots of Scott Walker nodding behind Ben Carson was one of the best parts of #GOPDebate. The real strength of #GOP.,,6.30E+17,,
10839,Donald Trump,0.2275,No,0.6501,Neutral,0.3499,Women's Issues (not abortion though),0.2275,MarIntroini,0,RT @SarahBatcha: Did you watch tonight's #GOPDebate? Here's what it looked like through the eyes of Twitter: http://t.co/ubW2aOImxh http://â€¦,,6.30E+17,"Chattanooga, TN",Eastern Time (US & Canada)
9777,Donald Trump,1,Yes,1,Negative,1,None of the above,1,PozPatrol,44,@TheDailyShow Jon Stewart can feel comfortable w/retirement as #GOPDebate solved all problems(personal &amp; scientific) https://t.co/voVjmTwu5J,07-08-2015 09:48,6.30E+17,,Eastern Time (US & Canada)
14638,No candidate mentioned,1,Yes,1,Positive,1,None of the above,0.6977,RobbRogers,167,"RT @FreedomJames7: Who Wants A Hug?
#GOPDebate http://t.co/iaTS8vyx7c",07-08-2015 09:44,6.30E+17,,Arizona
2674,Donald Trump,1,Yes,1,Positive,0.6889,FOX News or Moderators,1,DWHignite,0,RT @daveanthony: Chewbacca should be up there just roaring every once in a while.  Would fit right in.  #GOPDebate,07-08-2015 09:44,6.30E+17,"Idaho, Planet Earth",Pacific Time (US & Canada)
12667,No candidate mentioned,0.641,Yes,1,Negative,0.641,FOX News or Moderators,0.641,palmaceiahome1,2,"#BlackLives don't matter, apparently, to Republican candidates for president  http://t.co/8rfevFWSXx / or to @FoxNews #uniteblue #GOPDebate",07-08-2015 09:49,6.30E+17,"Houston, Texas",
3373,Donald Trump,1,No,1,Neutral,0.7027,None of the above,1,Kassandra_Troy,0,Donald Trump &amp; Hillary Clinton deserve each other. I guess if the parties nominate these 2 phonies then America deserves them too #GOPDebate,,6.30E+17,,Mountain Time (US & Canada)
6882,No candidate mentioned,0.4664,No,0.683,Negative,0.3678,None of the above,0.2512,mhansle,33,"After the #GOPDebate, it's the only jam that seems appropriate. @taylorswift13 @kendricklamar #BadBlood #music #np http://t.co/f2Ul333eXo",07-08-2015 09:47,6.30E+17,Houston,
13647,No candidate mentioned,1,No,1,Neutral,1,Foreign Policy,0.3508,JJBills14,350,.@ObamaAgenda @BaracksBackers Um..During the #GOPDebate. DERP!,,6.30E+17,"portsmouth ,Rhode Island",
7630,No candidate mentioned,1,No,1,Neutral,1,FOX News or Moderators,1,ProtectIllusion,52,"RT @Dosta1: â€œ@DailyMail: The future First Family at the #GOPDebate? http://t.co/nMKFGAd4Ei http://t.co/IwWRPSnTplâ€

ðŸ˜Š",,6.30E+17,,Pacific Time (US & Canada)
202,No candidate mentioned,1,Yes,1,Neutral,1,FOX News or Moderators,1,emctsprime,768,@joshtpm #GOPDebate https://t.co/AyxbtXwsKR â€¦ Money Can't Buy Me Love? Or Can It? -D Trump #Quote,,6.30E+17,,Eastern Time (US & Canada)
2065,Mike Huckabee,1,No,1,Negative,1,None of the above,0.6272,TNBIX,1736,"RT @SnarkyDemo: What did the #GOPDebate teach us about a future President Trump?  America probably wonâ€™t be safe, except if weâ€™re attacked â€¦",07-08-2015 09:50,6.30E+17,,
3828,Donald Trump,0.6489,Yes,1,Negative,1,None of the above,1,GaryLaprell,2,"RT @AmyMek: After this debate, my opinion changed the MOST about @foxnews, @megynkelly, @BretBaier &amp; Chris Wallace! Utterly Disappointedâ€¦#Gâ€¦",07-08-2015 09:47,6.30E+17,Leicester,London
11863,No candidate mentioned,1,Yes,1,Positive,1,Women's Issues (not abortion though),1,JillMillerZimon,0,@RealBenCarson @DrBenCarson2016 #GOPDebate I loved this quote and how true it is!!! http://t.co/9SBG2rXkVO,07-08-2015 09:42,6.30E+17,.... ranchin' in central #TX ,Mountain Time (US & Canada)
3276,Donald Trump,0.6599,Yes,1,Neutral,0.6599,None of the above,1,paryparpari,116,"RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/WQnSuPSPkC""",,6.30E+17,People's Republic of Broward,
6710,Donald Trump,0.6983,Yes,1,Negative,0.3547,None of the above,1,beaujolais1,6,RT @fl_dreamer: Haha a little saas from @voxdotcom this morning towards @realDonaldTrump. #FactChecked #GOPDebate http://t.co/dAeCtmLlaj,07-08-2015 09:48,6.30E+17,"Alaska,South Central",Alaska
12343,No candidate mentioned,0.4123,No,0.6421,Neutral,0.3263,FOX News or Moderators,0.4123,TVNewsLab,0,Most retweeted for #GOPDebate #wakeupeveryone https://t.co/R4JUZdFQ52,,6.30E+17,78721,Central Time (US & Canada)
5147,Donald Trump,1,Yes,1,Negative,0.6829,None of the above,1,nodote135,0,"RT @edstetzer: Btw... when you mix politics and religion, you get politics. #GOPDebate",07-08-2015 09:49,6.30E+17,,Pacific Time (US & Canada)
2119,No candidate mentioned,1,Yes,1,Negative,1,None of the above,1,RedRoadRail,11,"This literally couldn't be more true for me. ""I Watched the #GOPDebate &amp; All I Got Was a Lousy Hangover"" http://t.co/cxch7Xxq1V @robinmarty",07-08-2015 09:49,6.30E+17,probs rehearsal ,Pacific Time (US & Canada)
8529,Donald Trump,1,Yes,1,Positive,1,None of the above,1,sharynbovat,0,RT @ScorpionsPriest: Best moment of the #GOPDebate last night: Rand telling Christie to go get another hug from Obama.,07-08-2015 09:45,6.30E+17,"The Villages, FL.",Atlantic Time (Canada)
11961,Donald Trump,0.6475,Yes,1,Positive,0.6475,FOX News or Moderators,1,kaceykaceykc,135,RT @JohnKasich: SMALLER GOVT: Ohio government payroll is smaller than it's been in 3 decades. http://t.co/IGfIF4J1TT #GOPDebate http://t.coâ€¦,07-08-2015 09:41,6.30E+17,"DC/Oxford, OH",Eastern Time (US & Canada)
1408,No candidate mentioned,1,Yes,1,Positive,0.6703,None of the above,1,jamesKARATEpolk,0,RT @optibotimus: Know what's funny....the #GOPDebate probably has a better score on rotten tomatoes than #FantasticFour ðŸ‘,07-08-2015 09:41,6.30E+17,,
7677,No candidate mentioned,1,Yes,1,Neutral,1,None of the above,1,jojo21,4,"Interesting. If nobody had fact checked, would the candidates have returned the funds? #GOPDebate. #BlackLivesMatter https://t.co/ZIRtDzlklA",,6.30E+17,"Brattleboro, VT",Eastern Time (US & Canada)
5315,John Kasich,0.684,No,1,Negative,0.653,None of the above,1,FreedomJames7,0,#GOPDebate was a great theatrical performance. They should do Broadway.,07-08-2015 09:47,6.30E+17,Washington #TheDistrict D.C.,
12736,No candidate mentioned,0.6848,Yes,1,Negative,1,None of the above,1,BenLebo,0,@megynkelly @BretBaier @foxnews WTF was up with Chris Wallace attacking #Trump2016 on bankruptcy then giving Rubio a softball? #GOPDebate,07-08-2015 09:48,6.30E+17,"Lynchburg, VA",Pacific Time (US & Canada)
3912,No candidate mentioned,0.4642,Yes,0.6813,Negative,0.6813,None of the above,0.4642,BradBannon,1,"@RandPaul got his clock cleaned last night. Bye, bye. #debate #GOPDebate",07-08-2015 09:47,6.30E+17,,Eastern Time (US & Canada)
2660,Donald Trump,1,No,1,Positive,0.6413,Immigration,0.3587,TSFearadaigh,2,RT @guypbenson: I predicted big ratings for Fox's #GOPDebate. I did not expect they'd be this big... http://t.co/IJseDrcUlZ,07-08-2015 09:44,6.30E+17,"Milwaukee, Wisconsin",
3334,Donald Trump,1,No,1,Neutral,0.3596,FOX News or Moderators,0.6966,RedheadAndRight,1,RT @Refinery29: Mike Huckabee thinks fetuses have more rights than pregnant women: http://t.co/aIMFf13KTM #GOPDebate http://t.co/2nFKmpCPu9,,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
8161,No candidate mentioned,1,Yes,1,Negative,0.6559,FOX News or Moderators,1,slopokejohn,46,RT @RFHKerry: If you think ANY of these people are qualified...unfollow me.  #GOPDebate,07-08-2015 09:49,6.30E+17,,
10770,No candidate mentioned,1,No,1,Neutral,1,None of the above,1,cornopaez,7,On #immigrationreform #GOPDebate marcorubio: most are Central Americans not Mexicans (true) and he wants electronic monitoring systems Don'â€¦,,6.30E+17,,
3399,No candidate mentioned,0.4286,Yes,0.6546,Neutral,0.6546,,0.2261,TrishFish42,127,"Last night's @Politico focus group picked Mike Huckabee and Ted Cruz as the winners of the #GOPDebate.

https://t.co/tEIkAyJZT1",,6.30E+17,,Mountain Time (US & Canada)
727,Mike Huckabee,1,No,1,Negative,1,None of the above,1,rosierebekaha,0,RT @JamesViser: Huh. Half of Clinton's charity went to...the Clintons! http://t.co/BVwRoSgWAL #copolitics #Hillary2016 #StopHillary #UniteBâ€¦,07-08-2015 09:48,6.30E+17,,
7464,Donald Trump,0.4545,No,0.6742,Positive,0.6742,FOX News or Moderators,0.2348,SkyNebulaWmn,0,Did @realDonaldTrump ever tell @megynkelly to go wait in the car? Her bad attitude suggests it. #WarOnWomen #GOPDebate,07-08-2015 09:41,6.30E+17,http://bookdoctor.org,Pacific Time (US & Canada)
14080,Ted Cruz,0.4444,No,0.6667,Negative,0.6667,None of the above,0.4444,zhynaryll,289,"RT @DanScavino: .@MegynKelly,
You failed the American people tonight. 
You tried to make history, by destroying @realDonaldTrump. #KellyFaiâ€¦",07-08-2015 09:50,6.30E+17,,Pacific Time (US & Canada)
10498,No candidate mentioned,1,Yes,1,Positive,0.6591,None of the above,1,ArcaneSkin,0,"RT @nevagphx1: @CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTâ€¦",07-08-2015 09:40,6.30E+17,,Quito
11969,Donald Trump,0.6703,Yes,1,Positive,0.6813,None of the above,1,greenspaceguy,0,"Cruz has class &amp; truth, that gets my vote! #GOPDebate",07-08-2015 09:41,6.30E+17,Arizona â˜€,Arizona
